text,affect
"Forgiveness might make us look weak, but the weakest person is the one who holds anger, hatred, and revenge.",anger
Trump supports reach another level of irritation within me,anger
ethan was with someone in the car when he did his revenge on grayson,anger
Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. ,anger
If I do my homework now I can watch revenge and possibly go out tonight'*plays on phone for 2 hours to avoid doing homework,anger
Dear hipster behind me at the game I am finding it very hard to pay attention while you talk about the politics of grapes of wrath. SHUT UP!,anger
White people irritate me.,anger
"Y'all bitches be so angry and bitter, that must truly suck lol",anger
We're going to get City in the next round for a revenge.,anger
Me: *sees incense burner* is this for drugs?,anger
So then it's my turn. Soon as he says hi I just burst into tears lmaoo I was so overwhelmed.,anger
"And getting offended or furious that a writers style isn;t to your taste is ultimately daft, I suppose.",anger
These NA kids are relentless,anger
Finally uploaded the file I needed to the university server's drop box. It took like half an hour and a lot of cursing and anger on my part,anger
"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the .",anger
Imagine being bitter when your bias is dating and sending threats to their partner. Like why? That's nasty. And they don't even know you exist,anger
Howard Webb always held up as knowing the answers. No red. Sutton and Craigan raging! Hahaha,anger
Ppl like that irritate my soul,anger
Why is it always me picking up the pieces :/ ,anger
"I've learned to let go of resentment for people who have hurt me, because keeping it is like swallowing poison and expecting them to die.",anger
The outrage over Kessel's tweet by butthurt USA players is hilarious.,anger
I only have to wave a fiery cross and we will f**kin' do this!,anger
"Thou wilt be as valiant as the wrathful dove, or most magnanimous mouse. William Shakesphere",anger
"No, nipples don't offend me lol. But it's sad to me to see women purposely flaunting/sexualizing their own bodies in a very immodest way.",anger
Thurston offers Gallen a ‘peace’ of his mind: NORTH Queensland playmaker Johnathon Thurston insists he holds no grudge against Paul G...,anger
Manchester derby at home ,anger
some of the casuals tweets that Vic has faved are making me gag ,anger
"Do not be angry with God because you do not get what you want, for God gives most when you expect least.",anger
"Yeah I'm hot nigga, they say im burning uhhhhh",anger
resentment is rlly my shit.,anger
i resent being tired and annoyed that the word Wiener is splashed across the news. this should be a slam-dunk for me,anger
jelly baby is my favourite insult,anger
Forever raging 😏😂😭,anger
The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren't innocent but clearly cooperate irritate tf outta me,anger
Living life so relentless,anger
"smh customers getting angry at me bc i aint got no marlboro lights in the gas hut. i called them in 2 hours ago, fuck you.",anger
"A 28 yr old man threw a saucepan of boiling water at a garda, and then hit the garda with the shaft of a brush...Letterkenny District Court.",anger
Way towards be prominent if your exasperate is peaked?: TGMbNqUEe,anger
"Being abroad is causing me to make spontaneous decisions and not worry about things which is good, but the type A part of me is fuming",anger
"Everything I see of American police training seems calculated to trample human dignity, inflame outrage, and escalate confrontations.",anger
Constantly fucking boiling and it's not ok,anger
"In  fact,  sometimes i don't get furious at people who wrong me, but   i get  furious at  myself  for being  a  fool.",anger
Someone throw a snap dance party for LO. Rest Up big Homie 🙏,anger
and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers,anger
Why did Alex just growl at me.. 😂😂😂,anger
I sit at home so damn much that everything is starting to irritate me . I need to get out the house by myself !,anger
at least 5 ppl have left my stores in a huff in the past year but ive never had anyone call guest service on me yet so,anger
I told myself i wouldn't talk about this but i need to bring it up. I'm slightly bitter about the tøp cover of cancer,anger
I asked Jared to marry me and he said no. ,anger
Everton not playing and fume on here have day off,anger
Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard,anger
"This anger inside I turned to fuel, I burned and watched myself spin down, like inferno types,",anger
Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver ,anger
Omg someone asked them to sit and they reluctantly moved with a huff. Biiitttccchhhhhh ,anger
how can you hold a grudge for over a year I can barely hold one for a few minutes,anger
my dogs making the most RIDICULOUS sounds right now its like a high pitched gargle-y growl,anger
(whisper) I cannot frown.,anger
Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right ,anger
Its worth noting that despite the animosity between the US president and the Israeli president they both behaved as gentleman.,anger
Clash of the titans and wrath of the titans  ,anger
"your outrage (your tweets, your jokes, your attention) is *exactly* what M*lo wants(this is not meant as a defense)",anger
I've never seen fast and furious Tokyo drift. Boutta watch it,anger
i'll get my revenge soon,anger
if i don't answer your 50 texts pls don't snap me,anger
Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober 😂,anger
My anger is boiling over.,anger
fuming,anger
LOL I have reminders for my ex-gf's birthday approaching. Too bad she considers me acknowledging her existence an affront...,anger
Hell hath no fury like a late twenty something dude who's concur for government session keeps expiring before he can submit a form,anger
There are adults commiting serious crimes in the name of protest.(like burning a library) how are we just expecting them to get a warning?,anger
"Imagine celtic burst the net wae every attempt, but nutt same old dain it hard way usual",anger
Fuckin hell even seeing your face makes me fume,anger
"Yo,if you're talking about horoscopes do you really have any clue as to what you're saying or are you gonna act offended when I question it?",anger
Bon on allume madden,anger
is it an insult or compliment to be told i look like a really happy duck,anger
not going to waste my energy holding a grudge against someone who wasnt even in my life a year XD time to release those feelings of dislike,anger
sixth form has destroyed my glowing skin im fuming,anger
very little frustrates me as much as misplacing something. Been looking for my keys for 2 hours now ,anger
Lol Adam the Bull with his fake outrage...,anger
This uber driver TRIED it with me and he'll feel my wrath,anger
"Should I give the windy tiger those ankle and wrist tapes? I didn't include any character-specific details in the burning fox, so...",anger
"Aidy: *has a physics question*Aidy: '... ok, I'm not gonna ask Tristan cause I don't wanna aggravate her'",anger
India should now react to the uri attack..... ,anger
I'd rather dump gasoline all over myself and run into a burning building than use Excel.,anger
The medicine is burning  me,anger
Another raging storm brought on by my own emotions sorry everyone. enjoy the thunder,anger
Just found out tonight my son will not be doing practical work counting towards his GCSE exam. OK then! I thought STEM was all the rage??,anger
"Tears and eyes can dry but I won't, I'm burning like the wire in a lightbulb",anger
I'm furious!!!!,anger
"Especially when it comes to voicing a displeasure, if you can't tell me straight up then hold your peace ✌️️",anger
Oh yeah Squid face God madden 17 xbox1 come see me,anger
the world drives whoever it has assessed as tenderhearted or vulnerable to build up their guards and invigorate raging self defense mechanisms,anger
I can see how this will endIn all its bitter tragedyI'll give you all I have to spendAnd you'll give nothing back to me,anger
"Or when they hmu on snap, and I'm like.. which one are you. 💀",anger
Fear the fearsome fury of the forest fawn!,anger
I love when people say they aren't racist right before they say some racist shit... Not how that works... ,anger
What's with all pre industrial revolution-esque footwear? You guys tryin out for grapes of wrath today?,anger
A persons opinion doesn't offend me at all,anger
Mia has the worst road rage I have ever seen and she gets so mad when I put my hands on her windows lol,anger
so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns. Practice what u preach.,anger
One more day tiff.. One more day!,anger
Why are people even debating on race inequality within our justice system like it's non existent? They're just trying to aggravate us.,anger
Y'all do the most on twitter and snap,anger
Is there a perfume that smells like the smell of smokey incense because i would be all about that,anger
Goddamn headache. ,anger
Never let me see you frown,anger
People who go the speed limit irritate me,anger
finally leaving my first job soon. i've been working here since i was 16. going to be kind of bitter sweet,anger
"LGBTQ media should inform, inspire, entertain andunite our community. It shouldn't give platform 2 those whose goal is 2 offend us 4 attention",anger
Cuz even the bible talks about the son coming back with a fiery sword he got from his mother. They just called her a whore in revelations,anger
"meeting tiff at the mall soon, congrats on getting that L babes❣",anger
i used to think the fire detector going off at my old place when boiling water was bad but this one went off bc of DUST and wouldnt turn off,anger
bows are world of tank creats rubberbath sting weeks of,anger
the Bushes were good with the forces of resentment when it made them money and gave them power. Now that it doesn't they've changed tunes.,anger
I'd pay good money to watch someone slap that pout off Candice.,anger
Hell hath no fury like a sound technician scorned'That's the quote right,anger
Hell hath no fury like a bureaucrat scorned. ― Milton Friedman,anger
"Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad 😷😷",anger
Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG,anger
"tbh amy i don't know why you need to sort your life out, it's looks like your having a great time' thanks tiff 😂💜",anger
Feel the wrath of my air-dropped pamphlets!,anger
"Okay you've annoyed me, you haven't done a good job there at all. ",anger
Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.,anger
Don't chase fameif you're goingto resent itwhen it startschasing you'WRDSMTH,anger
"I either look like a raging bitch, or I'm obnoxiously laughing at something not that funny. I don't think there's any middle ground.",anger
I'm not use to getting up early asf this shit goin irritate me.,anger
Extremely bitter about the fact that the Subway in Robart's has been replaced with a low-rent version of Chipotle,anger
Look what we have available in store now!!!Liquid incense for those who can't burn sticks or cones or have smoke in they home!!!!,anger
Honestly fuming,anger
Everyone is raging,anger
Connie's fuming at Bake Off and went 'fuck this I'm starting on the vodka',anger
No respect for people who force their opinions on to others yet get offended when someone does the same to them 😂,anger
"Probably gonna end up seriously poorly at some point soon, so tired, and go from freezing to boiling in the space of seconds",anger
"me: wow today's such a good day *an hour later: burns food, gets sick, spills boiling hot water on myself*me: never mind",anger
Blood is boiling,anger
i already gets aggravated too fast like why aggravate me on purpose?,anger
I heard Movie Bob was furious about the Skittles analogy. He was upset that there wasn't actually any Skittles.,anger
Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up ,anger
Joes gf started singing all star and then Joe got angry and was all sing it right and started angrily singing it back at her,anger
"And Republicans, you, namely Graham, Flake, Sasse and others are not safe from my wrath, hence that Hillary Hiney-Kissing ad I saw about you",anger
just waggled my eyebrows up and down at the baby and she burst out laughing i love her haha,anger
Ive always wondered how long Angelina put up with Brad's crap. Not gon lie 😐 ,anger
You boys dint know the game am I the game... life after death... better chose and know who side you on before my wrath does come upon us,anger
Changed my clothes at work and had my pre-workout..  In route to the gym and there is traffic all over - pre workout kicking in.. ,anger
I swear I got anger issues but my heart big AF...,anger
"as someone that's struggled w EDs since i was 7y/o, i resent everyone who's making a spectacle of a certain youtuber who has severe anorexia",anger
"I just poured boiling water on my foot.. now my cup of tea is less enjoyable, but worse my football career is foiled.",anger
I'm much to full of resentment,anger
whenever i pout i just want Adrian to appear and tell me to stop pouting or else,anger
Stk is expensive but i'f rather take a bigger female there than tiff. You all see how slim she is and how she loves to eat.,anger
You ever just be really irritated with someone u love it's like god damn ur makin me angry but I love u so I forgive u but I'm angry,anger
ramos does what he does best burning haters with his head,anger
not near my kitchen so unfortunately I cannot do a cooking snap series 🍳,anger
"Does Bret have a point? Cena, Balor, sting...",anger
revenge,anger
This makes things easier and compact and less fiery or burdened by the weight of sexuality. One releases in the transmutation,anger
Just love Matthew Parris! Political rage is good!,anger
I'm not sure if burning and looting really can positively impact a community,anger
The book im riteing about wots happond has made them moor angry but im not here to plese man or hide the eval deeds of some,anger
Professor: introduce yourselves and say one interesting factHi I'm Ethan and the Sun will engulf our planet in a fiery explosion one day,anger
He who is affected by an insult is infected by it.,anger
You insult the late Sherri Martel,anger
maps by the yeah yeah yeahs came on the radio today and i almost burst into tears,anger
"But if you wish to live bitter because your guilty conscience made you think it applied to you as well then that's on you, I'm not sorry💁🏻😊",anger
kenny - where were you bornme - washingtonkenny - you fucking liar you were born in the fiery pits of hell,anger
I am their fury. I am their patience. I am a conversation.,anger
"i swear to god the worst drug is loving someone. physical withdrawals aren't that bad, emotional withdrawals sting a little more",anger
ya girl is ,anger
Another loss to city in the cup next  😂😂 cmon united! ,anger
Boy oh boy! our weekday schedule is crazy! But no matter how tired I am I do whatever it takes to keep the smile on Kai's face from a frown,anger
Like he really just fucking asked me that. ,anger
Who allowed Pereira to start taking all the set pieces? fuming,anger
So fucking mad my blood boiling.,anger
I be trying to not stay playing madden and 2k 17 but its just so addictive 😭😭,anger
I am their fury. I am their patience. I am a conversation. 💙❤️✨,anger
Will BYU's offense score 24+ vs WVU?,anger
Id love 2 c Gyimah in action but his coach is holding a grudge against him!,anger
Forgiving means operating with God's spirit and God isn't unforgiving and doesn't hold a grudge. So who am I? Exactly.,anger
i've got a lot of tokens saved up and i wanna spam the event song but my eyes sting im so tired,anger
My blood is boiling,anger
How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. ,anger
im so mad about power rangers. im incensed. im furious.,anger
Bitches aggravate like what inspires you to be the biggest cunt known to man kind?,anger
Fuking fuming ,anger
"I hate my lawn mower. If it had a soul, I'd condemn it to the fiery pits of Hell.",anger
why are people so offended by kendall he ends photo shoot like seriously shut the fuck up,anger
Actually fuming I have nothing to wear Saturday,anger
You ever just find that the people around you really irritate you sometimes? That's me right now 😒,anger
"This fuck you is boiling up inside, its not gonna be good when I let it out.",anger
i feel furious,anger
Some Mexican ladies irritate the fuck outta me. Have a their own lil preschool of fucking kids for the welfare and allllat smh.,anger
People irritate my MF soul,anger
People fuckin irritate me,anger
That way ur so angry you can literally feel ur blood boiling,anger
My mind is raging and i just want to end it all,anger
I'm nothing but a hateful and bitter fag,anger
OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH ,anger
Once again the only thing on my feed is naay raging about something and my brother filling in all the gaps,anger
I lost a couple niggas I want revenge so put me in coach,anger
Where's your outrage when a black man kills another black man in the streets?,anger
it makes me so fucking irate jesus. nobody is calling ppl who like hajime abusive stop with the strawmen lmao,anger
I dislike people who get offended by the littlest shit .,anger
"The liberal outrage over don king saying the N-word really angers me. The white yuppie progressives can go fuck themselves, shame on blacks",anger
but that was a mistake and a half assed excuse and now here i am burning in hell forever,anger
LVG bribed all the refs against Utd for his own personal revenge. That was a foul you prick.,anger
"Now that the whole clown rage has scared me shitless, I'm gonna go cry in my room",anger
Your twitter picture just makes me fume.,anger
"That's really it for my madden career that game sucks , ea sports does a piss poor job every year on that shit",anger
"The majority of people irritate the fuck out of me, cba with people ahahah",anger
You complain all the time and then wonder why people never want to see you. You acc rile me up. Stfuuu!!!!,anger
Bloods boiling,anger
I didn't find out about this till today due to my bff telling me. I am so disgusted and offended by this.,anger
angry already,anger
i had an hour of football practice under the boiling sun and now i have 2hr volleyball practice under the BOILING SUN AGAIN,anger
i was angry.,anger
"I can definitely feel my irritation today, lord give me strength",anger
Forgot to eat dinner and now I'm furious with everything and everyone,anger
You a fuck boy if you run drag routes back to back in madden,anger
I got fever highsI got boiling blood,anger
Why are people that don't have iPhones so bitter about iPhones???? Can someone explain,anger
Not giving a fuck is better than revenge.,anger
Thought the Xbox one s madden bundle would come with a physical copy of madden not a code😴 it's gonna take fucking forever to download lol,anger
The new gun emoji in iOS10 is not enough to show the anger I have towards a number of things.,anger
I just wanna know why there's no outrage for black on black crime and no one knows those victims but BLM is out to kill cops based on media,anger
Spurs radio commentator referred to Mauricio Pochettino as 'MoPo' and I felt a sudden surge of rage.,anger
"People need a way to escape,escape what?This corrupted world.This reality. This joke.This fury of constant pain and stress.We need a vacation",anger
I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑,anger
I don't talk about politics because people nowadays get offended easily!,anger
I genuinely think I have anger issues,anger
"Never forget that 5Live cancelled programs, to allow them to extend 606 so people could call in and detail their outrage after our behaviour",anger
When someone rudely says all women should have long hair and your inner feminist tries not to rage,anger
"Absolutely raging at the changes to CAS, what a joke",anger
Girls irritate me so much lol,anger
Bloody parking ticket 😒💸 ,anger
"They're like the rape apologists who (inadvertently?) make men sound like rabid, mindless beasts. With friends like these...",anger
Delete this shit Josh just screenshotted my snap me,anger
"You will never find someone who loved you like I did. And that my love, will be my revenge.",anger
I am just so bitter today 😐,anger
i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ ,anger
Why mfs so bitter,anger
"im on holiday for the next round, fuming!",anger
"Like if you aggravate me constantly, byeeeeeeee",anger
Inpouring this letter we are dying over against subsist checking quaint virtuoso ways toward fine huff yours l...,anger
hitting your children as discipline because you're being quite a raging hypocrite if you're not.,anger
i have so much hw tonight im offended,anger
Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES ,anger
"seek to conduct attacks against Israel, intended to provoke a reaction that would further inflame feeling within the Islamic world”. •",anger
Lost Frequencies/Janieck Devy - Reality (Gestort Aber Geil Remix)' is raging at ShoutDRIVE!,anger
luv seeing a man with a scowl on his face walking with a protein shaker clenching his fists. i immediately stop n suck his dick,anger
Fake people irritate me,anger
Said it before and I'll say it now: America is really fortunate that black people only want equality and not revenge.,anger
if we let that in id be fuming poor keeping,anger
"Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash.",anger
Yo there's a kid on my snap chat from LA and they get high off helium gas lmao.... I am like why the fuck lol,anger
... flat party and I instantly get bollocked about it. ,anger
I've always had a weird grudge against stingrays ever since one killed Steve Irwin.,anger
I'm not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross,anger
"I really really resent having to go to bed at a sensible hour, you guys. I WANT TO TALK TO MY PEOPLE.",anger
not to be That Person™ but i get bitter seeing some ravi stans,anger
Dear Indians..It is hard to swallow this but for once try to swallow this bitter pill...that is.. Pakistan is number one in Test cricket!!!,anger
Connivers blind to existential fury,anger
guys irritate me,anger
I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well,anger
"I'll happily be rude to people who personally insult me unprovoked, they deserve it 👍 Just as good people deserve respect",anger
That AK47 leave your spine with a frown,anger
Forever angry that gh ruined Molly and morgan's bond/friendship ,anger
whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me,anger
I need some to help with my anger,anger
Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.,anger
Candice's standing pout face aggravates me every week,anger
don't provoke me after letting me down !,anger
could never be a angry drunk lol yall weirdos just enjoy your time,anger
"Yet we still have deaths, road rage, and violations on the road, despite a widely accepted concept of 'personal accountability' while driving",anger
Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??,anger
"Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter, Ku tough Macom.",anger
"If I spend more than £10 in shimmy on £1 drinks I'll be raging, but we all know it's gonna happen",anger
When your sister is 19 and throws legitimate temper tantrums just to get attention..,anger
This provocation sets off a curiosity. An entity is feeding fuel to the fire. speaking quatrains. Hmmm America needs to be vigilant now,anger
Guy across from me in a really ugly suit cannot stop expressing his displeasure,anger
Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?,anger
Listening to Joey really helps me and my anger.,anger
i can't believe they're all messing up my favourite of all bakes i feel personally offended,anger
I am using twitter as a coping mechanism for raging out at this kid oops?,anger
Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be offended,anger
the bee sting still suck i feel sick,anger
I just love it when people make plans for me without actually including me in this process ,anger
pressure does burst pipes 😭,anger
I screened my own snap what kind of narcissistic ass would smh,anger
jamming out to fury in math class wanting to die hbu,anger
can't believe Achilles killed me! ,anger
Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of indignation.,anger
"My leg feels like it's gonna burst, yet I'm still expected to go into work:):)",anger
"The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer.",anger
Brendan Rodgers looks fuming 😭,anger
My baskets are better when I'm in a bad mood someone irritate me before practice please,anger
Be chill af if you want to offend someone.,anger
"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav ",anger
oh these old things on my face? nah they're not tears from school related anger and frustration nope never,anger
British humour should offend and challenge mainstream views. Hat off to Clarkeson. The ultra left should go and kneel before Allah!!,anger
I need all your attention! If I don't I'll pout..,anger
Puzzle investing opening portland feodal population is correlative straight a snorting infuriate: XLzjYhG,anger
"I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not",anger
He totally knew about it'. Trump finally gets revenge for his son-in-law's prosecution/imprisonment and throws Christie under the bus.,anger
Are belittling kitty straight a service? provoke lift aboard!: Wycelv,anger
And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt ,anger
the teams that face Barca and Bayern after a defeat are the ones who face the wrath,anger
streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl made it so simple,anger
why are people so angry toward veggie burgers at in n out wtf,anger
"I mean I'm not done watching the pilot, but it's nice to see a group of actors perform without story lines dripping relentless nihilism.",anger
Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood,anger
matt and i just did a psychological study on provocation in abusive relationships.,anger
Who knew softballs could sting so bad? Jimmy Fallon has been under a lot of heat for his andldquo;softballandrdquo; Donald Trump interview,anger
The sun literally burning my skin,anger
That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. ,anger
Chris ate all my mac n cheese so imma eat all his taffy ,anger
It's weird because I was discussing sex resentment and confusion in the thing I was writing last night.,anger
75' Tierney reaches a deep cross to the back post and plays it back across but the Alloa defence clear. Celtic relentless here.,anger
I get embarrassed at the slightest things and then I'll fret about it all day I hate it,anger
"I think Paul is what's bitter, not the pastry",anger
"After becoming boiling hot, after slowly melting, my heart is frozen.",anger
Realizing that holding a grudge for long is immaturity is wisdom,anger
I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character.,anger
"im also definitely still bitter about the yellow ranger not being asian, but asian representation in hollywood is essentially a shrug anyway",anger
my momma irritate me asking all these questions like gone ,anger
I offend u,anger
np rum rage,anger
Some bloke on the train who's obviously trying to provoke West Ham fans by loudly slagging off the stadium to his mate on the phone,anger
"Trumpism likewise rests on a bed of racial resentment that was made knowingly and intentionally, long before Trump got into politics.",anger
"If you let a general tweet offend you, you definitely shouldn't be on twitter.",anger
straight people are canoodling on the quad and I'm ,anger
My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey.,anger
I've been wanting salty fries from McDonald's since yesterday and I'm burning my fingers eating them bc these shits ,anger
Because you offended by the lies of Alexandria Goddard doesn't mean that I'm Deric's friend or anything else. Purely a fishin expedition.,anger
"Y'all really insult coz of soccer???  Lmao, wow!!!!!!",anger
"The bitter the battle, the sweeter the victory...",anger
i resent biting my tongue.,anger
People often grudge others what they cannot enjoy themselves.,anger
Now they fret about scuffs. I’ll take scuffs (which…come in) for a phone I can use wet handed or drop in a toilet any day.,anger
"If ydu yell 'fire' in a crowded theater you will burst into flames. It's a cool trick, bu: only once.",anger
"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! ",anger
New madden kicking 🚮,anger
When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know,anger
schneiderlin taking his revenge for the 2 fouls,anger
you are an angry glass of vodka,anger
"be strong, independant and practical. stop living in your world of fantasy. snap out of it. the faster u get used to the reality, the better",anger
you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm ,anger
I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit.,anger
doing some testing with my current earth burst team,anger
"also other ppl who i love a whole damn lot; erica, joanna, tiff, sirli, harley, anja, (the rest of the gc bc i ran out of chara!)",anger
Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween 😈,anger
The best revenge is massive success. –Frank Sinatra,anger
"Despite my sharing O'Neill's article, what saddens me about the Gazza case is there seems to be more fury about the sentence than the remark",anger
We worship at Your feetWhere wrath and mercy meetAnd a guilty world is washedBy love's pure stream—Graham Kendrick,anger
"Holding a grudge on someone will stop your blessings from God ,learn to forgive and forget 🙏",anger
Nor hell a fury like a woman scorned -- William Congreve,anger
That is at least the 3rd time the balls been burst in our games,anger
