text,affect
i am truly feeling more comfortable with technology almost on a daily basis,happiness
i feel that friendly discussion about the problem can ease out the impact substantially,happiness
i was stood with slade frontman noddy holder as the group performed his song cmon feel the noize to an ecstatic stadium filled to the brim with grown men holding their plastic pint pots aloft full of warm lager arm in arm singing every word,happiness
i want to feel worthwhile and enjoyable,happiness
i personally feel that a system that cannot guarantee that no innocent citizen will ever be convicted in error should only impose sentences on the convicted that can be reversed should such an error later on come to light,happiness
i called his sister as kak lng as he call and als his brthers abang ngah and abang chik i never feels that i culd have thers t share my lve with im glad that they accept me even at first lk that im such nse t share their mthers lve huhu,happiness
football was a very big deal at my high school,happiness
i have always believed that love lives on that the feelings we have that are kind generous and accepting of others as they are exist independently of whether we decide to move on or not,happiness
i do all these things is to feel abolutely even fabulous on the inside,happiness
i like them no i love them i feel happy at the sight of them but i don t know what need have i of them or rather they of me,happiness
i don t feel as if i m smart enough to accomplish my goals or to even socialize with other people i don t believe i m pretty i constantly eat and have lost the motivation to lose weight and be happy,happiness
i feel like i should end it all because nothing worthwhile is ever going to happen,happiness
i guess i should be grateful i can still feel every day i am thankful for the unwavering love and support of friends and family who remind me i m worth the fight,happiness
im feeling a lot more confident walking outside,happiness
i wrote i walked connected and shared with the people working and living at grshino and loved the feeling of being so honoured and welcomed by each and every one of these beautiful people of being part of a community,happiness
i was not feeling terrific i did manage to do a bit of creating,happiness
i feel he that wonderful young man who drives himself in every way taking off on an adventure with his best friends from elementary school i felt so happy for him,happiness
i cant stay like i am any longer i feel like a freak i dont want to have sex cause it must be like shagging a bouncy castle and also since i had my hair cut shorter i feel like a frump a complete fat frump,happiness
i feel rich when i use them,happiness
i arrive and stand in front of the tiny box office window with the same feeling of being interviewed at the border by a police officer convinced you are a criminal trying to flee the country,happiness
i have made to washington dc in the last years to advocate for the cnmi foreign workers i feel that this one is the most productive,happiness
im feeling invigorated again and not a moment too soon,happiness
i didnt know what it was but i then went home to later experiment so that i would feel accepted but as i experimented i learned a new feeling the feeling of greed,happiness
i cant feel any lust or anything just a need to be reassured shes amazing,happiness
i don t have very many cookie cutters since i make cookies but once per year maybe twice if i m feeling benevolent,happiness
i feel that when people try to promote positive body image it is at the expense of another type of body,happiness
i feel like supporting other artists in a monetary way on these crowdsourcing sites is just one way to help do that,happiness
i was feeling adventurous yesterday that i decided to whip up something on my own,happiness
i used the zpg tools in a particular way while i slept and that feeling of misalignment resolved itself,happiness
i am feeling much more energetic and happy,happiness
i do feel lucky,happiness
i feel happy for them,happiness
i feel relieved with that thought,happiness
i will feel comfortable handing it over to an editor,happiness
i always feel more intelligent walking out of that class than when i entered,happiness
i am super excited and am only on day but am already feeling so much more creative and productive,happiness
i wonder if anyone is even looking at my materials but now im feeling reassured and energized,happiness
i think it helped make their new room here feel special,happiness
i have a feeling that was because we opted to shoot more photojournalistically and completely prop free which is a personal fave of mine,happiness
i have a little extra interest in this right now because i m feeling like my husband and i are in a vital parenting stage with our year old but there are several parenting books that i m itching to read,happiness
i feel like i didnt need to grasp onto something comfortable that i was capable of trying something new,happiness
i feel really relaxed about my gift giving,happiness
i feel when i am thrilled with my hair i have an extra bounce in my step and i don t worry about my outfit and make up as much,happiness
i feel like there are people who have given a lot to me and i wasn t appreciative of them,happiness
i feel particularly ecstatic,happiness
i can feel it looked more charming than,happiness
i dont know what should i say to myself because i feel that i am super realistic,happiness
i can flip the pieces up to double the height which will be necessary quickly since she will be feeling adventurous and try to hop out in a day or two,happiness
i feel tremendously honoured that so many people drop by to read my thoughts and views,happiness
i love the grapefruit macaron portrait because i feel it gives you the feeing of something sweet but with a terrible after taste like grapefruit and just like macaron at first it just looks like a pretty cookie but it is much more complex than that,happiness
i feel that al gore is sincere in his beliefs but he is wasting his time,happiness
i would never say that catholics must immediately give up on scouting i have a feeling that it wont be very long before it will be harder to be accepted into scouting if you are openly catholic than if you are openly gay,happiness
i feel the feeling but i am still not convinced it is the way to go,happiness
i loved feeling festive all day,happiness
i was feeling pretty glad about them,happiness
i feel like we dont even communicate anymore and i will be delighted to share details of our trip once i am not completely traumatized from the flight home,happiness
i never use a recipe if i feel its going to fail which naturally saves me time and precious ingredients,happiness
i hope you are well content and feeling creative,happiness
i am most thankful for the people in my inner circle my friends and family mean the world to me and i feel so blessed to have so many beautiful souls in my life,happiness
i am honored beyond words by their gratitude and thrilled every day of my life to have helped women shift their feelings about themselves toward the positive,happiness
i feel convinced therefore that in this portion also of scripture if it were intended to foretell a resurrection of the saints distinct from that of the ungodly more explicit information would be given concerning the former than concerning the latter,happiness
i am feeling more determined this week i was doing so well and im not going to let my self go back into hating my self i am going back to the docters about my depression and panic attacks so hopefully they can help,happiness
i feel safety during the change is also important and users must be educated well during the process,happiness
i wasnt feeling very well so i just stood aside amp let people fall,happiness
i feel i sailed a clever race and im proud of my tactical choices and my boat handling,happiness
i guess overall i feel cautiously hopeful,happiness
i am feeling creative i am not near my computer then when i am in my little room i am uninspired,happiness
im feeling rather smug that ive acquired enough knowledge to call myself a true gardener she said i learn some new things that make me realize how little i really know,happiness
i want to create a space where all who enter feel welcomed with the warmth and love of christ,happiness
i hide away my feeling never think of it and always considerate you,happiness
i cant i feel so blessed and happy to have such awesome and sweet friends all around the world whore,happiness
i remember feeling so pleased so proud of myself what ive achieved and who ive become,happiness
i love you sincerely and feel thankful for it,happiness
i feel really positive and excited about all my r choices so i would without a doubt accept an offer,happiness
i had to wait this long for the appointment i am now wondering what the point might be since i feel fine,happiness
i feel assured that god will provide for and guide my family each and every day,happiness
im feeling mellow i would probably listen to pink floyds animals or the wall two of my most favorite albums,happiness
i have begun to feel very lucky while i am at the farm,happiness
i feel but im really eager to see the movie,happiness
im a certified personal trainer feel free to take advantage and ask me fitness related questions if you like,happiness
i feel lucky that i didn t jump straight to hypothermia and was able to carry on with the race,happiness
i feel more safe in my community now and i feel protected,happiness
i feel if you are sincere towards your music it just finds its way into peoples hearts said ali,happiness
i hate rap and i hate the fact that advertisers feel the need to make commericals for people who they feel arent intelligent enough to speak and understand english,happiness
i honestly thought impossible at this point i feel pretty,happiness
i feel invigorated to get back home and keep going on my journey to a healthier lifestyle,happiness
i was rusty but i feel like i flowed ok for most of it,happiness
i feel inspired to make some of the christmas presents im giving away,happiness
i feel this way why can t just be that girl that s happy with what she got in her life and lives in the moment not for the future,happiness
i would never be able to feel like i do today buoied up by sense of peace and calm that can only come through hope,happiness
i picture myself throwing my arms up in exultation looking and feeling thrilled and awesome tucking one more success under my proverbial belt,happiness
i will feel a cool breeze come over me like i did almost on a nightly basis in the hospital before you died,happiness
i cant help but feel smug because honestly im not the one at fault here,happiness
i feel so privileged to have spent so much time with him,happiness
i have too many expectations and thats probably why i feel so dissastisfied with popular novels,happiness
i very well could have made this entry one that you dont have access to but i feel trusting today for no apparent reason,happiness
im home from the beach im feeling the need to be productive,happiness
i did it again this time reaching so feeling all smug and satisfied i left it there for a while only to come back to it a few weeks later,happiness
i feel about these divisions is that they are fine as long as they are there to facilitate life for one and all,happiness
i know that at first it may seem uncomfortable but i feel like this is a worthwhile goal to accomplish in the upcoming year,happiness
i worked very hard for and i feel passionate about the cause that i work for,happiness
i was walking home after work and i was feeling extremely joyful i had a kick out of the accomplishments at work this week the deliverables that i finished on time and with good quality,happiness
i feel as though canadians are coming complacent with the workings of our country because of how well weve fared in the recession,happiness
i feel fine live in germany remastered,happiness
i am feeling good,happiness
i told him how i was feeling and he told me to hold on that in literally two weeks well be able to go to the mountains,happiness
i feel it when i dance the ladies i dance with feel it also a joyful three minute hug to the strains of disarli d arienzo or tantori,happiness
i feel strangely invigorated by this prospect,happiness
i was busting my ass to break so to run a now and still feel energetic,happiness
i think becoming a part of the english department was a fantastic idea i feel a little more intelligent every time i go to my classes and it challenges my mind in a different way than my music classes do which is lovely,happiness
i feel as if i can make it the next year until i get those precious five weeks all over again,happiness
i have only seen chungking express yet i feel like the director would make a faithful film adaptation in terms of not only the story but the concepts and themes,happiness
i feel safe now,happiness
i have made some progress with it but i have a strong feeling it might just be next years motto as well,happiness
i was having a normal day and i didnt feel well which is completely normal for me because it was the day after i take mtx,happiness
i am feeling a little brave and try to make a bread for the first time,happiness
i know when you think of the name buck you think of a biker who has urine on his pants or your fishing buddy who doesn t say to much but that s because he is secretly smarter than you and he doesn t want you to feel like a moron by saying something intelligent,happiness
i met over years ago at a national writing convention when neither of us could figure out how to assemble our nametags and i always feel that befriending her there was the most valuable thing i garnered from that conference,happiness
ill be happy with a a select handful of well made classically beautiful items that make me feel fabulous,happiness
im feeling very proud of myself for attempting to write a full song on my own,happiness
i feel more hopeful than ever,happiness
im beautiful makes me feel like an ornament but if you tell me what you are thinking then i feel valued,happiness
i feel very privileged and lucky with my work set up but much as i love working for myself and from the comfort of my own home there are naturally a couple of downsides particularly no annual leave,happiness
i feel amused now o,happiness
i am a good person or that how i feel is acceptable or somehow normal,happiness
i just tell them i m not feeling myself and they accept the situation for what it is a night when i m not going to be particularly lively,happiness
i was feeling so peaceful i wasnt bothered by the fact that i had to eat shower etc,happiness
i couldnt help but feel happy to see you dressed up,happiness
i have a feeling that it will be soon but im trusting him either way on the timing,happiness
i feel like there is a fragment sweet scent hang on my tongue it instantly disappear as if saying i was paranoid,happiness
i can feel about this film is cautiously optimistic but again its not lighting my world on fire,happiness
i feel like it will remain strong because of the quality of the food it is serving,happiness
id give them a try for a healthy pub grub appetizer during the super bowl weekend if youre feeling brave,happiness
i feel like i shouldnt be so happy with my life because surely trouble is just around the corner,happiness
i am finally back in the game now and it feels wonderful,happiness
i have to admit im feeling a lot more hopeful about our food ducation now than i did when i started reading,happiness
ive been a few places thus far in my life but i feel super blessed to be living in costa rica because i am interning with the most amazing organization ever thought of young life,happiness
i now cycle upwards of miles per week and i feel amazing for it,happiness
i feel like am putting on silk pijamas on my face and my face looks so radiant happy in the morning,happiness
i set up a consultation with a therapist last week and i went to see him today i spoke to him about my general feelings towards things and in the end he reassured me that i did not have atlephobia but instead i had social anxiety which is apparently really common,happiness
i feel like i know myself well enough to let you all know that i am a smart girl,happiness
i have to admit i feel much more comfortable with the meandering stitch but with practice im sure ill learn to love doing the loops,happiness
i was feeling adventurous but not stupid,happiness
i feel honored to be one of the contributors and petrified because i feel i have to do my best,happiness
i am okay actually thats a lie i feel fantastic i have felt horrible for a few weeks where i had to stop and sit on the ground to breath and now i can breath regularly,happiness
i feel dignified especially in mass or at a professional meeting,happiness
i felt i should feel delighted to get to be with my mother and happy that we got to do fun activities previously unheard of on a regular tuesday afternoon,happiness
i cant remember to my little mermaid i had a feeling of the carefree beauty in life that gets lost somewhere between the massive piles of homework the budgeting off of finances and eventually the most daunting of choices in life when you become an adult,happiness
id been energetic and gone on my bike so i went straight past and on into town feeling very virtuous at getting so much exercise,happiness
i feel what i m thinking so she can be reassured about what she means to me,happiness
i really did feel valued as an individual not just as another client to be processed,happiness
i received i feel very respected,happiness
i feel those moments are very precious even to share,happiness
i am able because he wants to make the individual who speaks feel that what he has said is to me worthwhile worth understanding and that consequently he is worthwhile for having said it,happiness
i feel positively about martin jols time at the club and optimistic about the future,happiness
i am quite pleased to state that both feel very eager to get back to school after their well traveled summer vacation,happiness
i felt as if i was fighting a battle that i was never going to win and i just didnt feel strong enough to attempt to fight it anymore,happiness
i really shouldn t though feel smart that is,happiness
i feel like my summer days are so precious to me for some reason,happiness
i feel is that we do not a title see also need ideas for a sweet,happiness
i feel im not smart enough,happiness
i tend to go bare lipped for work and with a nude or light pink lip balm gloss and a light red if i m feeling particularly brave have actually had time to put it on in the minute rush before i leave my flat in the morning,happiness
ill just end with saying that its the greatest feeling in the world to see exh opening up and being adventurous in this way,happiness
i love comments so please feel free to leave them,happiness
i was years old at the time i was appalled by the vapidness of self reference by musicians who feel theyre oh so fucking clever and ive been distrustful of most who have tried since,happiness
i feel ecstatic about my show because this is the first awards function which i will perform this year,happiness
i feel i want to reach back and pull some of those parts of her back into myself because theyre such useful tools for my onward journey,happiness
i feel reassured in my musical convictions and wish to congratulate radiohead in their many accomplishments,happiness
i should take my cue from the title of this post but i am feeling adventurous and no one is following so what the heck,happiness
i feel privileged that god has given me gifts beyond the furthest reaches of my imagination in the physical form of my children,happiness
i feel that things are going well and we have a great rapport with each other,happiness
i feel like before my mission i was sometimes casual in keeping commandments but im understanding more how important and wonderful commandments are,happiness
i do like to keep it real and so if i feel that to be truthful and write what im feeling theres no shame in that its human will give me some clarity or maybe help someone whos going through what i am,happiness
i do when im feeling brave i went around introducing myself and sir because he was actually able to come with me this time,happiness
i love the emotion that comes with music and how it can make us feel i am so thankful for the gift of music,happiness
i really feel as though i need to establish an acceptable life for myself before i can consider myself mentally prepared enough for any kind of schooling,happiness
i know that i ll always feel successful in my life if the next program that i create is created because i genuinely wanted to create it because frankly i couldn t stop thinking about creating it,happiness
i literally could feel an amused grin spreading all over my abdomen amp could not stop my face from smiling in response,happiness
i miss you i miss the chats but it is the any old chats and they used to always lead to making each other feel special not what we have now where we fight or we chat but hold back for fear of fighting or things going astray,happiness
i continue however i feel like i must address a comment that is sure to arise,happiness
i do feel hopeful again never discount the medicinal value of hopefulness,happiness
i can feel that this is going to be a popular week with lots of fab entries as we all use buttons on our projects in one way or another,happiness
i admit to feeling more assured knowing if the internal parts are of higher quality than most,happiness
i was feeling rather inspired,happiness
when i passed the ba exams with first class results,happiness
i just feel like i am not sure i will get there,happiness
i let this happen why cant i keep my feelifng to myself why am i so trusting and forgiving and why do i look to the best of ppl,happiness
i was blushing and feeling terrific too,happiness
i went to bed feeling hopeful but uncertain,happiness
i am petrified of when he starts university because i have a strong feeling hes going to meet someone who is gorgeous smart caring,happiness
i happen to surround myself with the before forbidden male company and i am enjoying myself more than ever i learned to feel satisfied and happy without having to have pleased anyone else,happiness
i feel like aliens should be the prototype for any sequel to a wildly successful and revered movie,happiness
i feel truly blessed to be on my own path,happiness
i was feeling so confident that i thought that me actively deciding to indulge slightly would be okay,happiness
i feel very relieved at the outcome encouraged for our future and have deep trust with our elders,happiness
i assert that it is better to feel rich than it is to actually be rich,happiness
i get a little tired of remaking certain things but this is one i feel thrilled to continue making,happiness
i feel that its important for little girls to follow strong female characters but i also feel that its important for boys to do the same,happiness
i am sensing something in me that is feeling a strong attraction,happiness
i feel that this prepares my brain for creative endeavors,happiness
i am going to learn how to do cryptic crosswords so that i feel smart and accomplished,happiness
i had heard that did not feel pleasant at all but it didnt feel bad at all luckily,happiness
i feel the need to brush up on my own artistic skills if i dont progress beyond stick men soon nikki will catch me up,happiness
i was feeling the shame of my wife looking at me and thinking he s not smart or handy enough anymore what a loser,happiness
i always feel that if i havent posted for a couple of weeks i should follow it up with something worthwhile,happiness
i left feeling lighter relieved emmotionally and spirutally,happiness
i will feel brave enough to say this one day,happiness
i feel happy instantly when i walk in the door,happiness
im feeling a bit more sociable now although i dont think ill be able to express everything i want to say,happiness
i feel if a lot more of the celebrities footballers and musicians actually gave more towards eco friendly causes it would help a lot we would be able to make technologies to cut down on emissions make eco friendly tools and in the long run stop all illnesses that occur from the environment,happiness
i feel immensely happy at the greatness of god,happiness
i feel he is achieve some wonderful goals,happiness
i philosophy has been a perfect match for our family and the independence that they feel is just overwhelmingly joyful for them at times when i ask them to do things like go mow the lawn dj,happiness
i feel enriched by the experience and felt it worthwhile,happiness
i have a feeling she wont need it as shes one smart little cookie,happiness
i feel its truthful to say that in the swim the moment you happen to be percent a mile out in the open drinking water you happen to be fairly nicely dedicated,happiness
im not feeling too clever at the moment,happiness
i can t help but feel proud to be a padres fan at this time,happiness
i feel fairly rich overall,happiness
i do not really know how i feel but i am thankful that god has made a way for her to have hope and a future because the person who was standing in her way is no longer there,happiness
i got the feeling this weekend many of those runners were not casual,happiness
i cleaned up the porch too so i feel pretty dmaned virtuous,happiness
i feel oh so glamorous looking super fabulous sometimes im insecure something i cant ignore all the flashing cameras try my best to handle it modling my lil sis say mashalla,happiness
i feel like burton is a hugely talented writer but that this book just wasnt right for me,happiness
i feel like people here gordon are more friendly than back home said peter,happiness
i feel so gracious to be sitting typing and hear the sounds of my family sleeping,happiness
i realized that oh i have these feelings and i think that was a really precious experience for me,happiness
i am passionate about helping people to train their mind to feel more relaxed,happiness
i feel that every committee can play a vital role,happiness
i write when i feel inspired,happiness
im feeling happy and excited,happiness
i feel it is vital to work on all aspects of their learning everyday,happiness
i have always thought of a guitar as the instrument of choice when it comes to being entertained and so it is this feeling of being entertained that comes to me when i hear it in mass,happiness
i do run if feels fabulous,happiness
i think things are better organised nowadays i think the results of most good quality games reflect that but theres still the problem where i feel engineers go for the most clever approach as opposed to the most optimised and sensible way he adds,happiness
i dont have to but i feel super bad for taking so many days off for trip sunnus sports camp alr,happiness
i believe that feelings while truthful aren t always a reliable indicator of the truth,happiness
i feel search engine marketing plays very important function for every internet website,happiness
i really started to feel that the ica was an association worth supporting and maybe something that id enjoy being a part of,happiness
i just want someone to sympathize with me that what i am feeling is ok and holy cow i am valid for feeling this way in some weird twisted way by asking for sympathy i feel i am stealing sympathy from someone else who has it worse off lt holy amp t do you see how messed up and female i sound,happiness
i think that it is the one site that has truly made me hella smile and feel reassured that there are morally good and kind individuals in this world,happiness
ill feel fab yah but im not right now so im just a ball of freaking out so im also reading up on babyness lynn let me use her book so when a ladys egg is released it can stay alive and well and ready to be fertilized for up to hours,happiness
i feel so strongly for this one or will it be more casual because ive done it all before,happiness
i am not feeling all that creative today,happiness
i was feeling increasingly confident that not only did bella not require hospital admission but that she was capable of caring for her children,happiness
i feel respected and significant as a client when this happens,happiness
i recommend it due to the presence of sugars processing and possibly trans fat most people feel that pleasant chocolate happy feeling,happiness
im super picky so there are a few minor things that are bugging me but i think the overall look and feel is perfect,happiness
i even appreciate the feelings of being carefree,happiness
i feel i m special because i experience many different things that people here never experienced before,happiness
i want to remember every feeling of this sweet life in my womb,happiness
i feel lucky when i think about all the kids who are starting to become my closest friends and my host sister mayra who has already become an influential figure into the development of who i am,happiness
i feel clever ish,happiness
i feel that the only way to have a successful and happy child that is deaf would be to live in a deaf community where being deaf is the norm,happiness
im feeling better so hopefully things start falling back into the old routine,happiness
i feel so eager to prove to my friend that im not like that,happiness
i might feel amazing i would probably think ask for my story who knew it,happiness
i was in a really good mood at work and was feeling playful,happiness
im so unsure of how to feel this has happened to me before but the situation resolved itsself not long after,happiness
i didn t feel particularly welcomed by the family but since it wasn t hostile i didn t really care,happiness
i still feel anything but strong but i am also quite surprised ive had the strength to survive without him so far,happiness
i was not happy about simmons expressed to me that he feels it goes against the laws of nature for men to be faithful or to marry and men marry only in response to female manipulation,happiness
i remember creeping noiselessly into the great hall where the little people were sleeping in the moonlight that night weena was among them and feeling reassured by their presence,happiness
i feel proud that i finished the minute run to celebrate i ll strut around the gym with my badge of honour like the other members owe me something,happiness
i feel that i my acceptance of the fact i have become slightly complacent with the things that i had always disliked about introversion,happiness
i am glad that i waited until my contractions were painful so at least i know what painful contractions feel like but i am so glad that i didnt have to endure them for long,happiness
i feel so much more lively with my new routine,happiness
i feel relaxed theres no pressure to do anything during the fall,happiness
i seem to remember it was gold dust not willy wonka style gold tickets but i m feeling generous and although i liked the new faceplate for me the redesign just didn t work,happiness
i was still feeling ok but the pain in the legs was growing,happiness
id hoped it would be but now im here and i feel amazing all the time,happiness
i feel so honored and humbled to be included in their community,happiness
i feel it s vital to engage with patients at every opportunity on what good nutrition looks like and dispel some of the myths good examples are in consultations where patients present with cancer anxiety or ibs,happiness
i sent the email it only took about hours to feel relieved and begin to forget all the stress and strain my board job entailed,happiness
i feel like living in a dream of fairytale w u as the handsome charming prince,happiness
i feel satisfied and melancholic,happiness
i feel i shouldnt get so excited about getting a mortgage,happiness
i do it because of how dressing makes me feel not because joe will look at me more or because he ll be more proud or well any other damn reason,happiness
im feeling cyber relaxed and callllm,happiness
i used to feel super lonely when he was away,happiness
i feel evenly energetic all day,happiness
i feel like this is a followup to my blog last saturday in which i hinted about a reality in which i pretty much wake up only to find everything is taken care of,happiness
i feel we will be jolly good friends in a few months time,happiness
i want to feel like i am worth it of everything that i want to have and for me to feel that way i should always prove to myself everyday how valuable i am how awesome ive become after everything and how deserving i am for the things that i am demanding,happiness
i diet your body will feel satisfied and not dip into this way of dying of hunger,happiness
im feeling more sincere each time i thank him,happiness
i feel at watching a beloved characters misery and self destruction being treated as inherently funny,happiness
i could just learn how to feel and think that a tranquil life that doesnt involve the cops and drug overdoses and forgetting myself and the constant risk of death etc,happiness
i feel like lately i have been trying to put on this persona of everything is perfect and life always goes according to plan,happiness
i have leave me feeling incredibly appreciative and peaceful and at home,happiness
i want to get her something special but anything good and something id feel pleased as punch to get her is out of my price range and is something ive failed to get for myself and yet have always wanted,happiness
i knew the feeling of trusting in the character of a graceful and merciful god so much that i knew and chance of survival was nothing for my god,happiness
i feel something in my heart its like a little flame everytime i see you this flame lights up this flame is special for you because i love you,happiness
